domain,item_id,item_name,sub_type,base_price,current_price,competitor_price,price_ratio,total_capacity,inventory_remaining,inventory_ratio,occupancy_rate,days_remaining,is_weekend,season,season_multiplier,special_event,event_multiplier,customer_segment,price_sensitivity,purchase_frequency,conversion_rate,booking_velocity,demand_score,units_booked
flight,FLT-08,AeroIndia AI-303,DEL -> DXB,14500.0,18960.0,40180.0,2.119,220,4,0.018,0.98,6,0,Festival Surge,1.45,Holiday,1.35,Student Traveler,1.42,0.8,0.716,5.5,100.0,4
flight,FLT-01,SkyWings 6E-512,BLR -> DEL,6200.0,7190.0,10670.0,1.484,180,34,0.189,0.811,1,0,Vacation Peak,1.3,Normal Day,1.0,Corporate Traveler,0.32,13.5,0.771,9.5,100.0,14
flight,FLT-02,AeroIndia AI-303,DEL -> DXB,14500.0,18020.0,17460.0,0.969,220,30,0.136,0.865,7,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.23,3.6,0.59,4.5,72.29,4
flight,FLT-03,AeroIndia AI-303,DEL -> DXB,14500.0,18010.0,21260.0,1.18,220,35,0.159,0.84,7,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.21,8.1,0.66,4.5,82.59,6
flight,FLT-04,AeroIndia AI-303,DEL -> DXB,14500.0,16060.0,16170.0,1.007,220,64,0.291,0.709,11,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.23,9.2,0.591,0.5,72.38,1
flight,FLT-05,AeroIndia AI-801,BOM -> GOA,4200.0,4560.0,6170.0,1.353,150,52,0.347,0.656,9,0,Vacation Peak,1.3,Normal Day,1.0,Leisure Flyer,1.07,0.3,0.549,2.5,72.34,1
flight,FLT-06,JetExpress 9W-445,BOM -> CCU,5800.0,6990.0,8730.0,1.249,180,24,0.133,0.868,12,0,Low Traffic,0.85,Holiday,1.35,Corporate Traveler,0.15,11.6,0.753,8.5,96.04,11
flight,FLT-07,Vistara Line UK-821,MAA -> DEL,6400.0,6830.0,9840.0,1.441,160,55,0.344,0.656,6,1,Vacation Peak,1.3,Weekend,1.15,Last-minute Rush,0.16,0.1,0.693,6.5,87.15,10
flight,FLT-08,SkyWings 6E-204,DEL -> BOM,5500.0,6630.0,6290.0,0.949,180,41,0.228,0.771,11,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.24,12.5,0.531,2.5,63.42,3
flight,FLT-01,Vistara Line UK-992,DEL -> BLR,6800.0,7610.0,10740.0,1.411,160,55,0.344,0.659,9,0,Vacation Peak,1.3,Normal Day,1.0,Corporate Traveler,0.29,6.8,0.573,0.5,70.12,0
flight,FLT-02,JetExpress 9W-445,BOM -> CCU,5800.0,6640.0,8620.0,1.298,180,36,0.2,0.799,1,1,Low Traffic,0.85,Festival,1.5,Last-minute Rush,0.13,2.6,0.747,4.5,94.96,9
flight,FLT-03,AeroIndia AI-303,DEL -> DXB,14500.0,16570.0,16240.0,0.98,220,59,0.268,0.732,4,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.17,0.3,0.457,6.5,59.34,6
flight,FLT-04,Vistara Line UK-821,MAA -> DEL,6400.0,7670.0,14240.0,1.857,160,10,0.062,0.938,1,0,Standard,1.0,Festival,1.5,Corporate Traveler,0.31,5.6,0.771,9.5,100.0,10
flight,FLT-05,SkyWings 6E-204,DEL -> BOM,5500.0,6660.0,14390.0,2.161,180,25,0.139,0.859,3,0,Festival Surge,1.45,Festival,1.5,Corporate Traveler,0.25,6.8,0.774,8.5,100.0,13
flight,FLT-06,SkyWings 6E-512,BLR -> DEL,6200.0,6890.0,10760.0,1.562,180,38,0.211,0.789,1,1,Vacation Peak,1.3,Weekend,1.15,Leisure Flyer,1.11,2.5,0.696,10.5,94.68,14
flight,FLT-07,SkyWings 6E-204,DEL -> BOM,5500.0,6280.0,16160.0,2.573,180,42,0.233,0.768,5,0,Festival Surge,1.45,Major Event,1.55,Corporate Traveler,0.17,14.3,0.778,8.5,100.0,12
flight,FLT-08,AeroIndia AI-801,BOM -> GOA,4200.0,5270.0,5460.0,1.036,150,26,0.173,0.824,9,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.19,7.7,0.618,4.5,76.1,8
flight,FLT-01,JetExpress 9W-445,BOM -> CCU,5800.0,6600.0,5910.0,0.895,180,56,0.311,0.69,19,0,Low Traffic,0.85,Normal Day,1.0,Last-minute Rush,0.18,0.9,0.489,2.5,56.68,3
flight,FLT-02,JetExpress 9W-445,BOM -> CCU,5800.0,6810.0,9090.0,1.335,180,17,0.094,0.903,9,1,Standard,1.0,Weekend,1.15,Last-minute Rush,0.09,0.4,0.656,4.5,81.05,6
flight,FLT-03,Vistara Line UK-992,DEL -> BLR,6800.0,8450.0,18640.0,2.206,160,3,0.019,0.98,2,1,Festival Surge,1.45,Festival,1.5,Corporate Traveler,0.18,8.3,0.778,7.5,100.0,3
flight,FLT-04,Vistara Line UK-992,DEL -> BLR,6800.0,8030.0,8700.0,1.083,160,31,0.194,0.805,5,0,Standard,1.0,Normal Day,1.0,Last-minute Rush,0.21,1.5,0.589,6.5,71.91,10
flight,FLT-05,Vistara Line UK-821,MAA -> DEL,6400.0,6430.0,5720.0,0.89,160,113,0.706,0.295,45,1,Low Traffic,0.85,Weekend,1.15,Leisure Flyer,1.18,1.6,0.284,1.5,33.52,0
flight,FLT-06,Vistara Line UK-821,MAA -> DEL,6400.0,8400.0,19130.0,2.277,160,20,0.125,0.877,3,0,Festival Surge,1.45,Major Event,1.55,Corporate Traveler,0.22,12.6,0.776,5.5,100.0,7
flight,FLT-07,Vistara Line UK-821,MAA -> DEL,6400.0,7250.0,8400.0,1.159,160,29,0.181,0.817,10,1,Standard,1.0,Weekend,1.15,Last-minute Rush,0.17,0.2,0.617,3.5,75.8,4
flight,FLT-08,SkyWings 6E-204,DEL -> BOM,5500.0,6570.0,13120.0,1.997,180,41,0.228,0.77,11,0,Vacation Peak,1.3,Holiday,1.35,Leisure Flyer,1.1,0.8,0.732,10.5,100.0,17
flight,FLT-01,SkyWings 6E-204,DEL -> BOM,5500.0,6420.0,8240.0,1.283,180,37,0.206,0.792,1,1,Standard,1.0,Weekend,1.15,Student Traveler,1.32,2.1,0.591,5.5,80.51,7
flight,FLT-02,JetExpress 9W-110,HYD -> MAA,3600.0,4160.0,3320.0,0.798,140,41,0.293,0.705,19,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.25,8.8,0.489,2.5,57.21,2
flight,FLT-03,AeroIndia AI-801,BOM -> GOA,4200.0,4940.0,4740.0,0.96,150,31,0.207,0.796,6,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.33,7.1,0.604,3.5,75.12,3
flight,FLT-04,AeroIndia AI-303,DEL -> DXB,14500.0,16490.0,37350.0,2.265,220,60,0.273,0.729,21,0,Festival Surge,1.45,Festival,1.5,Corporate Traveler,0.26,9.1,0.774,9.5,100.0,13
flight,FLT-05,AeroIndia AI-801,BOM -> GOA,4200.0,5050.0,4470.0,0.885,150,39,0.26,0.738,8,1,Low Traffic,0.85,Weekend,1.15,Student Traveler,1.39,0.1,0.381,2.5,49.58,1
flight,FLT-06,Vistara Line UK-821,MAA -> DEL,6400.0,7980.0,12390.0,1.553,160,31,0.194,0.805,2,1,Vacation Peak,1.3,Weekend,1.15,Corporate Traveler,0.24,2.6,0.762,3.5,98.16,5
flight,FLT-07,AeroIndia AI-801,BOM -> GOA,4200.0,5460.0,7900.0,1.447,150,4,0.027,0.972,3,1,Vacation Peak,1.3,Weekend,1.15,Leisure Flyer,1.15,0.7,0.688,5.5,93.83,4
flight,FLT-08,SkyWings 6E-204,DEL -> BOM,5500.0,7020.0,7380.0,1.051,180,39,0.217,0.783,2,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.26,11.8,0.726,10.5,92.89,12
flight,FLT-01,SkyWings 6E-512,BLR -> DEL,6200.0,7300.0,16640.0,2.279,180,55,0.306,0.693,25,0,Festival Surge,1.45,Major Event,1.55,Last-minute Rush,0.16,0.8,0.779,7.5,100.0,12
flight,FLT-02,JetExpress 9W-110,HYD -> MAA,3600.0,4270.0,9980.0,2.337,140,26,0.186,0.812,6,0,Festival Surge,1.45,Holiday,1.35,Corporate Traveler,0.32,10.0,0.771,7.5,100.0,7
flight,FLT-03,AeroIndia AI-303,DEL -> DXB,14500.0,18150.0,19400.0,1.069,220,8,0.036,0.962,4,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.25,11.3,0.693,5.5,87.88,8
flight,FLT-04,JetExpress 9W-110,HYD -> MAA,3600.0,4270.0,10410.0,2.438,140,33,0.236,0.764,23,0,Festival Surge,1.45,Major Event,1.55,Student Traveler,1.47,1.9,0.713,5.5,100.0,11
flight,FLT-05,SkyWings 6E-512,BLR -> DEL,6200.0,7610.0,8260.0,1.085,180,24,0.133,0.866,2,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.21,11.1,0.665,5.5,83.28,8
flight,FLT-06,SkyWings 6E-204,DEL -> BOM,5500.0,5990.0,6990.0,1.167,180,76,0.422,0.577,18,1,Low Traffic,0.85,Weekend,1.15,Student Traveler,1.33,1.7,0.452,4.5,59.78,2
flight,FLT-07,JetExpress 9W-110,HYD -> MAA,3600.0,4670.0,5680.0,1.216,140,9,0.064,0.937,4,0,Low Traffic,0.85,Holiday,1.35,Corporate Traveler,0.28,10.3,0.74,4.5,95.06,6
flight,FLT-08,Vistara Line UK-992,DEL -> BLR,6800.0,7750.0,6850.0,0.884,160,44,0.275,0.723,15,0,Low Traffic,0.85,Normal Day,1.0,Last-minute Rush,0.22,0.8,0.573,6.5,69.62,10
flight,FLT-01,Vistara Line UK-992,DEL -> BLR,6800.0,8040.0,8710.0,1.083,160,37,0.231,0.768,2,1,Low Traffic,0.85,Weekend,1.15,Last-minute Rush,0.16,0.8,0.563,4.5,67.66,4
flight,FLT-02,JetExpress 9W-110,HYD -> MAA,3600.0,4950.0,10190.0,2.059,140,3,0.021,0.98,1,0,Festival Surge,1.45,Major Event,1.55,Last-minute Rush,0.13,2.8,0.78,14.5,100.0,3
flight,FLT-03,JetExpress 9W-445,BOM -> CCU,5800.0,7560.0,13410.0,1.774,180,25,0.139,0.859,6,0,Vacation Peak,1.3,Holiday,1.35,Corporate Traveler,0.23,9.6,0.775,7.5,100.0,12
flight,FLT-04,Vistara Line UK-992,DEL -> BLR,6800.0,7270.0,7140.0,0.982,160,88,0.55,0.449,31,1,Standard,1.0,Weekend,1.15,Last-minute Rush,0.19,0.5,0.493,4.5,57.3,4
flight,FLT-05,Vistara Line UK-992,DEL -> BLR,6800.0,8220.0,9080.0,1.105,160,10,0.062,0.936,10,1,Standard,1.0,Weekend,1.15,Last-minute Rush,0.16,0.6,0.654,3.5,81.29,5
flight,FLT-06,AeroIndia AI-801,BOM -> GOA,4200.0,4740.0,5080.0,1.072,150,39,0.26,0.74,3,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.31,7.4,0.652,9.5,82.09,14
flight,FLT-07,SkyWings 6E-512,BLR -> DEL,6200.0,6500.0,6060.0,0.932,180,87,0.483,0.514,29,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.28,2.1,0.453,3.5,52.0,3
flight,FLT-08,JetExpress 9W-445,BOM -> CCU,5800.0,6330.0,4860.0,0.768,180,56,0.311,0.689,12,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.21,5.3,0.425,3.5,47.38,1
flight,FLT-01,JetExpress 9W-110,HYD -> MAA,3600.0,3940.0,6480.0,1.645,140,31,0.221,0.782,16,1,Vacation Peak,1.3,Weekend,1.15,Last-minute Rush,0.13,0.4,0.78,7.5,100.0,12
flight,FLT-02,AeroIndia AI-303,DEL -> DXB,14500.0,16920.0,17060.0,1.008,220,59,0.268,0.733,18,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.26,10.0,0.606,2.5,74.82,3
flight,FLT-03,JetExpress 9W-445,BOM -> CCU,5800.0,6940.0,13120.0,1.89,180,42,0.233,0.768,6,0,Festival Surge,1.45,Holiday,1.35,Corporate Traveler,0.27,3.0,0.773,7.5,100.0,10
flight,FLT-04,JetExpress 9W-110,HYD -> MAA,3600.0,4510.0,3720.0,0.825,140,17,0.121,0.876,3,0,Low Traffic,0.85,Normal Day,1.0,Student Traveler,1.49,0.7,0.466,9.5,63.12,7
flight,FLT-05,JetExpress 9W-110,HYD -> MAA,3600.0,4440.0,4250.0,0.957,140,26,0.186,0.814,16,0,Standard,1.0,Normal Day,1.0,Last-minute Rush,0.17,0.8,0.574,4.5,69.36,6
flight,FLT-06,JetExpress 9W-110,HYD -> MAA,3600.0,4300.0,4320.0,1.005,140,40,0.286,0.712,12,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.25,5.8,0.578,4.5,70.54,5
flight,FLT-07,SkyWings 6E-512,BLR -> DEL,6200.0,6660.0,6630.0,0.995,180,58,0.322,0.68,23,1,Low Traffic,0.85,Weekend,1.15,Last-minute Rush,0.14,1.5,0.442,0.5,49.31,1
flight,FLT-08,Vistara Line UK-821,MAA -> DEL,6400.0,7110.0,8180.0,1.15,160,44,0.275,0.722,18,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.31,13.8,0.573,7.5,70.33,5
flight,FLT-01,AeroIndia AI-801,BOM -> GOA,4200.0,4680.0,4670.0,0.998,150,51,0.34,0.661,19,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.3,7.1,0.532,4.5,63.99,5
flight,FLT-02,Vistara Line UK-992,DEL -> BLR,6800.0,7930.0,13060.0,1.647,160,7,0.044,0.959,2,1,Standard,1.0,Major Event,1.55,Corporate Traveler,0.26,12.4,0.774,9.5,100.0,7
flight,FLT-03,AeroIndia AI-801,BOM -> GOA,4200.0,4730.0,4780.0,1.011,150,36,0.24,0.763,18,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.25,7.6,0.586,5.5,71.7,8
flight,FLT-04,Vistara Line UK-821,MAA -> DEL,6400.0,8460.0,7030.0,0.831,160,3,0.019,0.98,1,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.23,7.5,0.644,9.5,80.32,3
flight,FLT-05,Vistara Line UK-821,MAA -> DEL,6400.0,7490.0,6590.0,0.88,160,38,0.237,0.76,3,0,Low Traffic,0.85,Normal Day,1.0,Leisure Flyer,1.15,1.2,0.469,5.5,60.92,4
flight,FLT-06,SkyWings 6E-204,DEL -> BOM,5500.0,6980.0,9080.0,1.301,180,36,0.2,0.801,6,0,Low Traffic,0.85,Major Event,1.55,Leisure Flyer,1.0,0.4,0.642,4.5,85.83,5
flight,FLT-07,JetExpress 9W-110,HYD -> MAA,3600.0,4270.0,4050.0,0.948,140,33,0.236,0.762,12,1,Low Traffic,0.85,Weekend,1.15,Corporate Traveler,0.27,9.7,0.556,5.5,67.49,8
flight,FLT-08,AeroIndia AI-801,BOM -> GOA,4200.0,5590.0,8660.0,1.549,150,12,0.08,0.92,20,1,Standard,1.0,Festival,1.5,Leisure Flyer,1.17,0.3,0.688,8.5,93.99,12
flight,FLT-01,AeroIndia AI-801,BOM -> GOA,4200.0,4860.0,8200.0,1.687,150,34,0.227,0.771,2,0,Vacation Peak,1.3,Holiday,1.35,Corporate Traveler,0.24,9.0,0.775,4.5,100.0,8
flight,FLT-02,Vistara Line UK-992,DEL -> BLR,6800.0,8660.0,16960.0,1.958,160,27,0.169,0.834,16,0,Vacation Peak,1.3,Major Event,1.55,Corporate Traveler,0.24,5.5,0.775,5.5,100.0,5
flight,FLT-03,AeroIndia AI-303,DEL -> DXB,14500.0,15000.0,18400.0,1.227,220,110,0.5,0.5,32,1,Standard,1.0,Weekend,1.15,Last-minute Rush,0.15,0.2,0.485,1.5,55.84,3
flight,FLT-04,SkyWings 6E-204,DEL -> BOM,5500.0,6670.0,5150.0,0.772,180,44,0.244,0.754,1,0,Low Traffic,0.85,Normal Day,1.0,Student Traveler,1.44,0.1,0.376,5.5,49.24,4
flight,FLT-05,AeroIndia AI-303,DEL -> DXB,14500.0,18260.0,20840.0,1.141,220,53,0.241,0.757,11,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.11,0.3,0.543,5.5,71.72,8
flight,FLT-06,JetExpress 9W-445,BOM -> CCU,5800.0,6950.0,7450.0,1.072,180,25,0.139,0.859,4,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.18,5.3,0.615,2.5,75.63,3
flight,FLT-07,Vistara Line UK-992,DEL -> BLR,6800.0,8370.0,15590.0,1.863,160,42,0.263,0.736,20,0,Festival Surge,1.45,Major Event,1.55,Last-minute Rush,0.16,0.6,0.779,5.5,100.0,9
flight,FLT-08,SkyWings 6E-204,DEL -> BOM,5500.0,6810.0,9390.0,1.379,180,26,0.144,0.857,2,0,Standard,1.0,Major Event,1.55,Corporate Traveler,0.24,5.6,0.775,7.5,100.0,10
flight,FLT-01,JetExpress 9W-445,BOM -> CCU,5800.0,6360.0,15490.0,2.436,180,56,0.311,0.688,40,1,Festival Surge,1.45,Major Event,1.55,Leisure Flyer,1.13,0.6,0.73,5.5,100.0,8
flight,FLT-02,JetExpress 9W-445,BOM -> CCU,5800.0,7700.0,9390.0,1.219,180,4,0.022,0.98,1,0,Low Traffic,0.85,Festival,1.5,Last-minute Rush,0.12,2.3,0.756,6.5,96.34,4
flight,FLT-03,JetExpress 9W-445,BOM -> CCU,5800.0,7140.0,13520.0,1.894,180,46,0.256,0.742,2,0,Festival Surge,1.45,Holiday,1.35,Leisure Flyer,1.07,0.3,0.733,6.5,100.0,10
flight,FLT-04,SkyWings 6E-204,DEL -> BOM,5500.0,6340.0,11090.0,1.749,180,43,0.239,0.763,29,1,Vacation Peak,1.3,Weekend,1.15,Leisure Flyer,1.11,1.1,0.633,2.5,85.29,4
flight,FLT-05,Vistara Line UK-992,DEL -> BLR,6800.0,8530.0,7640.0,0.896,160,24,0.15,0.851,5,0,Low Traffic,0.85,Normal Day,1.0,Student Traveler,1.37,0.7,0.524,6.5,70.84,7
flight,FLT-06,AeroIndia AI-303,DEL -> DXB,14500.0,16030.0,33190.0,2.07,220,47,0.214,0.788,5,1,Festival Surge,1.45,Holiday,1.35,Student Traveler,1.39,0.9,0.717,9.5,100.0,16
flight,FLT-07,JetExpress 9W-110,HYD -> MAA,3600.0,4960.0,4300.0,0.867,140,8,0.057,0.94,3,1,Low Traffic,0.85,Weekend,1.15,Student Traveler,1.48,2.6,0.49,6.5,66.54,8
flight,FLT-08,Vistara Line UK-992,DEL -> BLR,6800.0,7340.0,9010.0,1.228,160,63,0.394,0.607,12,0,Vacation Peak,1.3,Normal Day,1.0,Student Traveler,1.4,0.2,0.487,4.5,65.49,6
flight,FLT-01,JetExpress 9W-110,HYD -> MAA,3600.0,4470.0,9950.0,2.226,140,39,0.279,0.719,13,0,Festival Surge,1.45,Major Event,1.55,Leisure Flyer,1.05,0.5,0.734,6.5,100.0,8
flight,FLT-02,AeroIndia AI-801,BOM -> GOA,4200.0,4790.0,5410.0,1.129,150,32,0.213,0.784,17,1,Low Traffic,0.85,Weekend,1.15,Leisure Flyer,1.14,0.4,0.495,3.5,64.82,3
flight,FLT-03,Vistara Line UK-821,MAA -> DEL,6400.0,8220.0,9120.0,1.109,160,3,0.019,0.98,4,0,Standard,1.0,Normal Day,1.0,Last-minute Rush,0.13,1.2,0.617,4.5,75.54,3
flight,FLT-04,Vistara Line UK-992,DEL -> BLR,6800.0,7150.0,5610.0,0.785,160,97,0.606,0.394,43,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.17,7.7,0.399,2.5,43.15,1
flight,FLT-05,AeroIndia AI-303,DEL -> DXB,14500.0,16520.0,32070.0,1.941,220,71,0.323,0.678,10,0,Vacation Peak,1.3,Holiday,1.35,Leisure Flyer,1.11,2.4,0.702,6.5,95.64,10
flight,FLT-06,JetExpress 9W-110,HYD -> MAA,3600.0,4320.0,5080.0,1.176,140,23,0.164,0.834,4,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.08,0.9,0.507,6.5,66.09,7
flight,FLT-07,AeroIndia AI-801,BOM -> GOA,4200.0,5370.0,8610.0,1.603,150,3,0.02,0.98,3,1,Standard,1.0,Festival,1.5,Leisure Flyer,1.06,1.9,0.734,5.5,100.0,3
flight,FLT-08,SkyWings 6E-204,DEL -> BOM,5500.0,6100.0,11670.0,1.913,180,84,0.467,0.532,43,1,Festival Surge,1.45,Festival,1.5,Leisure Flyer,1.11,4.5,0.682,9.5,92.55,18
flight,FLT-01,AeroIndia AI-303,DEL -> DXB,14500.0,15910.0,34100.0,2.143,220,91,0.414,0.588,41,0,Festival Surge,1.45,Festival,1.5,Student Traveler,1.4,2.3,0.717,6.5,100.0,11
flight,FLT-02,SkyWings 6E-204,DEL -> BOM,5500.0,6720.0,6810.0,1.013,180,32,0.178,0.82,7,1,Low Traffic,0.85,Weekend,1.15,Leisure Flyer,1.09,0.9,0.533,4.5,70.08,2
flight,FLT-03,Vistara Line UK-821,MAA -> DEL,6400.0,7680.0,7100.0,0.924,160,40,0.25,0.75,6,0,Standard,1.0,Normal Day,1.0,Last-minute Rush,0.13,0.4,0.505,3.5,58.79,5
flight,FLT-04,SkyWings 6E-204,DEL -> BOM,5500.0,6630.0,9370.0,1.413,180,31,0.172,0.831,1,0,Vacation Peak,1.3,Normal Day,1.0,Corporate Traveler,0.3,4.0,0.724,5.5,92.8,7
flight,FLT-05,Vistara Line UK-992,DEL -> BLR,6800.0,8850.0,7110.0,0.803,160,30,0.188,0.81,4,0,Low Traffic,0.85,Normal Day,1.0,Leisure Flyer,1.13,0.7,0.468,8.5,60.69,10
flight,FLT-06,Vistara Line UK-821,MAA -> DEL,6400.0,7740.0,7890.0,1.019,160,15,0.094,0.904,4,1,Low Traffic,0.85,Weekend,1.15,Student Traveler,1.44,1.3,0.537,7.5,73.39,9
flight,FLT-07,AeroIndia AI-303,DEL -> DXB,14500.0,18270.0,34650.0,1.897,220,6,0.027,0.972,4,0,Standard,1.0,Major Event,1.55,Leisure Flyer,1.1,2.6,0.732,8.5,100.0,6
flight,FLT-08,SkyWings 6E-512,BLR -> DEL,6200.0,7170.0,15560.0,2.17,180,41,0.228,0.774,6,1,Festival Surge,1.45,Major Event,1.55,Leisure Flyer,1.05,2.1,0.734,6.5,100.0,11
flight,FLT-01,AeroIndia AI-801,BOM -> GOA,4200.0,5070.0,8760.0,1.728,150,29,0.193,0.804,10,1,Vacation Peak,1.3,Weekend,1.15,Corporate Traveler,0.27,5.5,0.764,5.5,98.57,10
flight,FLT-02,SkyWings 6E-204,DEL -> BOM,5500.0,6120.0,5300.0,0.866,180,61,0.339,0.659,21,0,Low Traffic,0.85,Normal Day,1.0,Leisure Flyer,1.14,1.1,0.323,2.5,39.02,1
flight,FLT-03,AeroIndia AI-801,BOM -> GOA,4200.0,4810.0,4230.0,0.879,150,45,0.3,0.703,7,1,Low Traffic,0.85,Weekend,1.15,Leisure Flyer,1.08,2.6,0.468,3.5,60.25,3
flight,FLT-04,JetExpress 9W-110,HYD -> MAA,3600.0,4380.0,4050.0,0.925,140,46,0.329,0.674,5,0,Standard,1.0,Normal Day,1.0,Student Traveler,1.45,0.1,0.44,9.5,58.87,9
flight,FLT-05,Vistara Line UK-821,MAA -> DEL,6400.0,6730.0,9750.0,1.449,160,82,0.512,0.487,30,0,Vacation Peak,1.3,Normal Day,1.0,Corporate Traveler,0.23,5.0,0.663,7.5,83.15,9
flight,FLT-06,AeroIndia AI-303,DEL -> DXB,14500.0,16000.0,17340.0,1.084,220,55,0.25,0.749,13,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.29,6.8,0.548,1.5,66.31,3
flight,FLT-07,SkyWings 6E-204,DEL -> BOM,5500.0,6230.0,7320.0,1.175,180,28,0.156,0.845,1,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.08,0.3,0.516,6.5,67.44,9
flight,FLT-08,SkyWings 6E-512,BLR -> DEL,6200.0,6880.0,7760.0,1.128,180,81,0.45,0.551,21,0,Low Traffic,0.85,Holiday,1.35,Leisure Flyer,1.06,0.9,0.474,8.5,61.07,7
flight,FLT-01,SkyWings 6E-512,BLR -> DEL,6200.0,7160.0,8330.0,1.163,180,53,0.294,0.706,1,1,Standard,1.0,Weekend,1.15,Student Traveler,1.42,0.1,0.526,6.5,71.49,7
flight,FLT-02,Vistara Line UK-992,DEL -> BLR,6800.0,8080.0,15800.0,1.955,160,20,0.125,0.874,4,0,Festival Surge,1.45,Holiday,1.35,Corporate Traveler,0.3,5.5,0.772,11.5,100.0,17
flight,FLT-03,Vistara Line UK-992,DEL -> BLR,6800.0,8100.0,7850.0,0.969,160,41,0.256,0.741,2,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.15,1.7,0.475,7.5,61.8,6
flight,FLT-04,Vistara Line UK-992,DEL -> BLR,6800.0,8370.0,8250.0,0.986,160,39,0.244,0.758,5,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.24,12.5,0.658,8.5,82.55,8
flight,FLT-05,Vistara Line UK-992,DEL -> BLR,6800.0,7730.0,7910.0,1.023,160,48,0.3,0.703,4,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.14,0.3,0.486,8.5,63.51,5
flight,FLT-06,AeroIndia AI-801,BOM -> GOA,4200.0,4510.0,3730.0,0.827,150,66,0.44,0.563,32,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.24,6.1,0.371,2.5,39.49,3
flight,FLT-07,AeroIndia AI-303,DEL -> DXB,14500.0,18590.0,19100.0,1.027,220,21,0.095,0.907,1,0,Standard,1.0,Normal Day,1.0,Last-minute Rush,0.1,3.4,0.666,5.5,82.61,9
flight,FLT-08,Vistara Line UK-821,MAA -> DEL,6400.0,7860.0,8360.0,1.064,160,16,0.1,0.901,3,1,Low Traffic,0.85,Weekend,1.15,Corporate Traveler,0.28,3.8,0.588,7.5,72.28,8
flight,FLT-01,JetExpress 9W-110,HYD -> MAA,3600.0,4470.0,9330.0,2.087,140,34,0.243,0.76,7,0,Festival Surge,1.45,Festival,1.5,Corporate Traveler,0.26,5.7,0.774,4.5,100.0,8
flight,FLT-02,SkyWings 6E-512,BLR -> DEL,6200.0,7590.0,8470.0,1.116,180,21,0.117,0.882,3,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.14,1.0,0.608,10.5,81.71,14
flight,FLT-03,Vistara Line UK-992,DEL -> BLR,6800.0,7410.0,9320.0,1.258,160,47,0.294,0.704,7,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.3,9.3,0.631,1.5,78.95,2
flight,FLT-04,JetExpress 9W-110,HYD -> MAA,3600.0,4340.0,9990.0,2.302,140,44,0.314,0.685,1,0,Festival Surge,1.45,Festival,1.5,Leisure Flyer,1.04,0.4,0.735,5.5,100.0,9
flight,FLT-05,Vistara Line UK-821,MAA -> DEL,6400.0,7970.0,7110.0,0.892,160,45,0.281,0.716,23,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.05,0.0,0.384,2.5,47.46,2
flight,FLT-06,Vistara Line UK-992,DEL -> BLR,6800.0,7820.0,13220.0,1.691,160,46,0.287,0.712,1,1,Standard,1.0,Festival,1.5,Student Traveler,1.35,0.4,0.628,7.5,86.31,14
flight,FLT-07,AeroIndia AI-303,DEL -> DXB,14500.0,19070.0,47260.0,2.478,220,4,0.018,0.98,1,0,Festival Surge,1.45,Major Event,1.55,Corporate Traveler,0.18,15.5,0.778,7.5,100.0,4
flight,FLT-08,Vistara Line UK-821,MAA -> DEL,6400.0,7080.0,7830.0,1.106,160,36,0.225,0.772,14,1,Low Traffic,0.85,Weekend,1.15,Corporate Traveler,0.3,5.9,0.582,3.5,71.48,4
