domain,item_id,item_name,sub_type,base_price,current_price,competitor_price,price_ratio,total_capacity,inventory_remaining,inventory_ratio,occupancy_rate,days_remaining,is_weekend,season,season_multiplier,special_event,event_multiplier,customer_segment,price_sensitivity,purchase_frequency,conversion_rate,booking_velocity,demand_score,units_booked
flight,FLT-07,Vistara Line UK-992,DEL -> BLR,6800.0,7700.0,9730.0,1.264,160,39,0.244,0.759,25,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.1,0.8,0.464,1.5,59.8,0
flight,FLT-08,Vistara Line UK-821,MAA -> DEL,6400.0,7650.0,8620.0,1.127,160,34,0.212,0.787,15,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.13,0.6,0.53,2.5,69.93,2
flight,FLT-01,JetExpress 9W-445,BOM -> CCU,5800.0,7340.0,6280.0,0.856,180,15,0.083,0.916,1,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.3,10.6,0.666,8.5,84.11,9
flight,FLT-02,SkyWings 6E-512,BLR -> DEL,6200.0,8220.0,8580.0,1.044,180,11,0.061,0.937,6,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.1,2.0,0.602,4.5,80.59,4
flight,FLT-03,AeroIndia AI-303,DEL -> DXB,14500.0,15670.0,20410.0,1.302,220,72,0.327,0.673,22,1,Standard,1.0,Holiday,1.35,Leisure Flyer,1.1,2.8,0.643,11.5,86.72,15
flight,FLT-04,SkyWings 6E-512,BLR -> DEL,6200.0,6690.0,9480.0,1.417,180,67,0.372,0.627,32,1,Standard,1.0,Weekend,1.15,Last-minute Rush,0.13,0.2,0.545,3.5,64.76,6
flight,FLT-05,SkyWings 6E-204,DEL -> BOM,5500.0,6350.0,7210.0,1.135,180,49,0.272,0.725,10,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.05,1.3,0.481,3.5,62.05,3
flight,FLT-06,Vistara Line UK-992,DEL -> BLR,6800.0,7480.0,7590.0,1.015,160,70,0.438,0.564,15,1,Low Traffic,0.85,Weekend,1.15,Corporate Traveler,0.21,8.9,0.558,2.5,67.24,5
flight,FLT-07,Vistara Line UK-992,DEL -> BLR,6800.0,6830.0,6880.0,1.007,160,84,0.525,0.478,30,1,Low Traffic,0.85,Weekend,1.15,Leisure Flyer,1.15,1.3,0.394,2.5,49.71,1
flight,FLT-08,Vistara Line UK-821,MAA -> DEL,6400.0,7390.0,14700.0,1.989,160,47,0.294,0.706,30,0,Festival Surge,1.45,Festival,1.5,Corporate Traveler,0.27,10.2,0.773,5.5,100.0,7
flight,FLT-01,JetExpress 9W-445,BOM -> CCU,5800.0,7300.0,7150.0,0.979,180,27,0.15,0.847,5,1,Low Traffic,0.85,Weekend,1.15,Leisure Flyer,1.07,0.4,0.517,6.5,67.52,7
flight,FLT-02,Vistara Line UK-992,DEL -> BLR,6800.0,6840.0,8270.0,1.209,160,71,0.444,0.557,27,0,Standard,1.0,Normal Day,1.0,Last-minute Rush,0.12,0.2,0.477,1.5,54.42,2
flight,FLT-03,JetExpress 9W-110,HYD -> MAA,3600.0,4500.0,6820.0,1.516,140,10,0.071,0.927,4,0,Vacation Peak,1.3,Normal Day,1.0,Leisure Flyer,1.06,1.1,0.672,6.5,90.77,10
flight,FLT-04,SkyWings 6E-512,BLR -> DEL,6200.0,7920.0,8590.0,1.085,180,47,0.261,0.738,8,0,Vacation Peak,1.3,Normal Day,1.0,Corporate Traveler,0.23,5.2,0.705,4.5,89.44,6
flight,FLT-05,Vistara Line UK-992,DEL -> BLR,6800.0,8910.0,9830.0,1.103,160,21,0.131,0.867,4,1,Standard,1.0,Weekend,1.15,Last-minute Rush,0.16,3.8,0.699,10.5,88.0,14
flight,FLT-06,SkyWings 6E-204,DEL -> BOM,5500.0,6440.0,9800.0,1.522,180,37,0.206,0.792,16,1,Vacation Peak,1.3,Weekend,1.15,Leisure Flyer,1.03,0.6,0.611,1.5,81.31,0
flight,FLT-07,AeroIndia AI-303,DEL -> DXB,14500.0,15850.0,16080.0,1.015,220,52,0.236,0.763,4,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.25,6.8,0.643,10.5,80.4,18
flight,FLT-08,JetExpress 9W-110,HYD -> MAA,3600.0,3820.0,4240.0,1.11,140,57,0.407,0.59,19,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.12,1.0,0.399,3.5,50.27,7
flight,FLT-01,SkyWings 6E-512,BLR -> DEL,6200.0,7640.0,18180.0,2.38,180,15,0.083,0.916,10,0,Festival Surge,1.45,Major Event,1.55,Last-minute Rush,0.14,1.1,0.78,14.5,100.0,15
flight,FLT-02,Vistara Line UK-992,DEL -> BLR,6800.0,9390.0,17300.0,1.842,160,3,0.019,0.98,4,0,Festival Surge,1.45,Holiday,1.35,Leisure Flyer,1.12,0.0,0.731,9.5,100.0,3
flight,FLT-03,JetExpress 9W-445,BOM -> CCU,5800.0,6310.0,7260.0,1.151,180,54,0.3,0.698,15,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.21,0.1,0.431,3.5,55.74,3
flight,FLT-04,SkyWings 6E-512,BLR -> DEL,6200.0,7410.0,5730.0,0.773,180,32,0.178,0.821,3,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.21,4.8,0.512,5.5,60.37,5
flight,FLT-05,SkyWings 6E-204,DEL -> BOM,5500.0,6850.0,8260.0,1.206,180,25,0.139,0.862,10,1,Low Traffic,0.85,Festival,1.5,Leisure Flyer,1.08,0.8,0.648,5.5,87.24,5
flight,FLT-06,SkyWings 6E-204,DEL -> BOM,5500.0,7370.0,17430.0,2.365,180,10,0.056,0.945,11,1,Festival Surge,1.45,Major Event,1.55,Leisure Flyer,1.14,0.9,0.73,5.5,100.0,8
flight,FLT-07,AeroIndia AI-303,DEL -> DXB,14500.0,17140.0,21800.0,1.272,220,80,0.364,0.636,16,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.28,7.1,0.583,4.5,71.58,6
flight,FLT-08,JetExpress 9W-445,BOM -> CCU,5800.0,7600.0,15570.0,2.049,180,4,0.022,0.98,4,1,Festival Surge,1.45,Holiday,1.35,Corporate Traveler,0.24,11.3,0.775,6.5,100.0,4
flight,FLT-01,AeroIndia AI-303,DEL -> DXB,14500.0,15760.0,13140.0,0.834,220,85,0.386,0.614,13,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.25,3.6,0.487,2.5,56.88,4
flight,FLT-02,JetExpress 9W-110,HYD -> MAA,3600.0,3910.0,5060.0,1.294,140,41,0.293,0.71,2,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.31,10.6,0.724,9.5,92.98,15
flight,FLT-03,SkyWings 6E-204,DEL -> BOM,5500.0,5970.0,6850.0,1.147,180,70,0.389,0.612,6,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.27,9.2,0.65,4.5,81.5,3
flight,FLT-04,Vistara Line UK-821,MAA -> DEL,6400.0,8040.0,16900.0,2.102,160,23,0.144,0.856,2,0,Festival Surge,1.45,Major Event,1.55,Leisure Flyer,1.12,0.5,0.731,7.5,100.0,9
flight,FLT-05,Vistara Line UK-821,MAA -> DEL,6400.0,7750.0,9450.0,1.219,160,39,0.244,0.757,10,0,Vacation Peak,1.3,Normal Day,1.0,Corporate Traveler,0.24,7.3,0.597,2.5,73.42,3
flight,FLT-06,AeroIndia AI-801,BOM -> GOA,4200.0,4790.0,5190.0,1.084,150,18,0.12,0.878,8,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.14,1.3,0.557,1.5,74.11,1
flight,FLT-07,AeroIndia AI-303,DEL -> DXB,14500.0,18240.0,20470.0,1.122,220,39,0.177,0.821,2,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.13,0.0,0.671,14.5,91.18,19
flight,FLT-08,Vistara Line UK-821,MAA -> DEL,6400.0,8510.0,8810.0,1.035,160,3,0.019,0.98,7,1,Low Traffic,0.85,Weekend,1.15,Corporate Traveler,0.35,6.1,0.626,3.5,78.58,3
flight,FLT-01,JetExpress 9W-110,HYD -> MAA,3600.0,4420.0,5100.0,1.154,140,21,0.15,0.851,15,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.21,12.3,0.656,1.5,81.93,2
flight,FLT-02,Vistara Line UK-992,DEL -> BLR,6800.0,8640.0,7200.0,0.833,160,33,0.206,0.795,3,0,Low Traffic,0.85,Normal Day,1.0,Student Traveler,1.32,2.0,0.395,5.5,51.21,3
flight,FLT-03,JetExpress 9W-110,HYD -> MAA,3600.0,4020.0,4300.0,1.07,140,42,0.3,0.702,2,1,Low Traffic,0.85,Weekend,1.15,Corporate Traveler,0.2,2.0,0.679,11.5,85.36,13
flight,FLT-04,SkyWings 6E-204,DEL -> BOM,5500.0,6230.0,6260.0,1.005,180,49,0.272,0.728,12,0,Standard,1.0,Normal Day,1.0,Last-minute Rush,0.19,2.6,0.565,5.5,68.17,8
flight,FLT-05,AeroIndia AI-303,DEL -> DXB,14500.0,16330.0,13150.0,0.805,220,67,0.305,0.695,10,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.34,6.4,0.499,3.5,59.36,4
flight,FLT-06,AeroIndia AI-303,DEL -> DXB,14500.0,17940.0,42650.0,2.377,220,45,0.205,0.797,15,0,Festival Surge,1.45,Major Event,1.55,Corporate Traveler,0.26,3.0,0.774,6.5,100.0,10
flight,FLT-07,Vistara Line UK-992,DEL -> BLR,6800.0,8180.0,9780.0,1.196,160,47,0.294,0.709,17,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.2,11.4,0.573,2.5,69.46,1
flight,FLT-08,AeroIndia AI-801,BOM -> GOA,4200.0,5150.0,10790.0,2.095,150,28,0.187,0.814,9,1,Festival Surge,1.45,Holiday,1.35,Corporate Traveler,0.29,6.0,0.772,10.5,100.0,17
flight,FLT-01,Vistara Line UK-821,MAA -> DEL,6400.0,7550.0,8080.0,1.07,160,33,0.206,0.792,1,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.09,1.6,0.621,10.5,83.3,11
flight,FLT-02,SkyWings 6E-512,BLR -> DEL,6200.0,7070.0,8740.0,1.236,180,39,0.217,0.784,8,0,Vacation Peak,1.3,Normal Day,1.0,Corporate Traveler,0.19,7.6,0.655,4.5,81.69,5
flight,FLT-03,AeroIndia AI-801,BOM -> GOA,4200.0,4980.0,5610.0,1.127,150,32,0.213,0.786,10,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.28,8.6,0.606,4.5,74.94,6
flight,FLT-04,JetExpress 9W-110,HYD -> MAA,3600.0,4150.0,5660.0,1.364,140,24,0.171,0.83,5,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.28,9.6,0.743,7.5,95.54,10
flight,FLT-05,JetExpress 9W-110,HYD -> MAA,3600.0,3920.0,5080.0,1.296,140,59,0.421,0.577,28,1,Standard,1.0,Weekend,1.15,Student Traveler,1.49,0.7,0.447,4.5,60.21,4
flight,FLT-06,SkyWings 6E-512,BLR -> DEL,6200.0,7620.0,7900.0,1.037,180,34,0.189,0.81,4,1,Standard,1.0,Weekend,1.15,Student Traveler,1.44,1.9,0.552,7.5,75.6,6
flight,FLT-07,Vistara Line UK-992,DEL -> BLR,6800.0,7930.0,12480.0,1.574,160,43,0.269,0.733,4,1,Vacation Peak,1.3,Weekend,1.15,Corporate Traveler,0.2,9.6,0.777,6.5,100.0,8
flight,FLT-08,SkyWings 6E-512,BLR -> DEL,6200.0,7810.0,5960.0,0.763,180,48,0.267,0.732,17,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.19,3.4,0.467,0.5,53.45,0
flight,FLT-01,JetExpress 9W-445,BOM -> CCU,5800.0,6860.0,19140.0,2.79,180,43,0.239,0.762,15,0,Festival Surge,1.45,Major Event,1.55,Leisure Flyer,1.1,0.6,0.732,6.5,100.0,10
flight,FLT-02,SkyWings 6E-204,DEL -> BOM,5500.0,6180.0,5650.0,0.914,180,41,0.228,0.77,5,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.27,6.5,0.584,8.5,71.59,13
flight,FLT-03,Vistara Line UK-821,MAA -> DEL,6400.0,6790.0,9460.0,1.393,160,79,0.494,0.504,13,0,Vacation Peak,1.3,Normal Day,1.0,Corporate Traveler,0.25,13.5,0.659,2.5,82.71,2
flight,FLT-04,AeroIndia AI-801,BOM -> GOA,4200.0,5290.0,4320.0,0.817,150,9,0.06,0.941,1,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.32,3.7,0.577,3.5,70.88,3
flight,FLT-05,Vistara Line UK-821,MAA -> DEL,6400.0,7220.0,10420.0,1.443,160,39,0.244,0.753,6,0,Vacation Peak,1.3,Normal Day,1.0,Corporate Traveler,0.27,7.4,0.664,2.5,83.59,4
flight,FLT-06,JetExpress 9W-110,HYD -> MAA,3600.0,3890.0,4530.0,1.165,140,60,0.429,0.57,15,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.16,2.0,0.421,1.5,53.92,0
flight,FLT-07,AeroIndia AI-303,DEL -> DXB,14500.0,18620.0,18670.0,1.003,220,8,0.036,0.962,6,1,Low Traffic,0.85,Weekend,1.15,Leisure Flyer,1.04,2.3,0.528,0.5,69.06,1
flight,FLT-08,SkyWings 6E-512,BLR -> DEL,6200.0,7830.0,12570.0,1.605,180,32,0.178,0.82,11,0,Standard,1.0,Major Event,1.55,Corporate Traveler,0.23,6.4,0.775,7.5,100.0,13
flight,FLT-01,AeroIndia AI-303,DEL -> DXB,14500.0,18800.0,35360.0,1.881,220,38,0.173,0.826,4,1,Festival Surge,1.45,Holiday,1.35,Leisure Flyer,1.08,3.5,0.733,7.5,100.0,12
flight,FLT-02,SkyWings 6E-204,DEL -> BOM,5500.0,5950.0,6130.0,1.03,180,57,0.317,0.685,15,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.18,5.0,0.559,3.5,67.13,3
flight,FLT-03,AeroIndia AI-801,BOM -> GOA,4200.0,4640.0,5150.0,1.11,150,58,0.387,0.612,30,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.03,0.6,0.417,2.5,52.32,3
flight,FLT-04,AeroIndia AI-303,DEL -> DXB,14500.0,15280.0,16760.0,1.097,220,90,0.409,0.591,7,0,Standard,1.0,Normal Day,1.0,Last-minute Rush,0.13,0.1,0.586,6.5,70.82,5
flight,FLT-05,SkyWings 6E-512,BLR -> DEL,6200.0,7380.0,7310.0,0.991,180,36,0.2,0.8,3,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.29,15.2,0.617,4.5,76.74,5
flight,FLT-06,SkyWings 6E-204,DEL -> BOM,5500.0,6350.0,7090.0,1.117,180,53,0.294,0.706,3,0,Vacation Peak,1.3,Normal Day,1.0,Corporate Traveler,0.26,10.2,0.74,8.5,94.9,16
flight,FLT-07,SkyWings 6E-204,DEL -> BOM,5500.0,6080.0,12210.0,2.008,180,60,0.333,0.668,19,0,Festival Surge,1.45,Holiday,1.35,Leisure Flyer,1.09,0.7,0.732,9.5,100.0,12
flight,FLT-08,AeroIndia AI-303,DEL -> DXB,14500.0,16930.0,18820.0,1.112,220,45,0.205,0.794,4,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.09,0.2,0.639,14.5,86.06,14
flight,FLT-01,JetExpress 9W-445,BOM -> CCU,5800.0,7190.0,16590.0,2.307,180,23,0.128,0.87,2,1,Festival Surge,1.45,Festival,1.5,Corporate Traveler,0.25,10.5,0.774,10.5,100.0,15
flight,FLT-02,AeroIndia AI-801,BOM -> GOA,4200.0,4860.0,5500.0,1.132,150,41,0.273,0.726,7,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.28,8.1,0.643,2.5,80.55,3
flight,FLT-03,Vistara Line UK-821,MAA -> DEL,6400.0,7660.0,15480.0,2.021,160,22,0.138,0.863,5,1,Festival Surge,1.45,Holiday,1.35,Leisure Flyer,1.15,0.7,0.729,9.5,100.0,17
flight,FLT-04,Vistara Line UK-992,DEL -> BLR,6800.0,8040.0,6720.0,0.836,160,45,0.281,0.717,22,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.14,1.0,0.377,2.5,47.13,2
flight,FLT-05,JetExpress 9W-110,HYD -> MAA,3600.0,4100.0,3900.0,0.951,140,30,0.214,0.786,3,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.13,0.0,0.494,3.5,64.54,3
flight,FLT-06,JetExpress 9W-445,BOM -> CCU,5800.0,6380.0,8850.0,1.387,180,56,0.311,0.688,20,0,Standard,1.0,Holiday,1.35,Leisure Flyer,1.11,1.7,0.663,13.5,89.81,19
flight,FLT-07,AeroIndia AI-303,DEL -> DXB,14500.0,18900.0,40040.0,2.119,220,10,0.045,0.956,4,0,Vacation Peak,1.3,Festival,1.5,Last-minute Rush,0.12,2.4,0.781,5.5,100.0,9
flight,FLT-08,JetExpress 9W-445,BOM -> CCU,5800.0,7120.0,7630.0,1.072,180,8,0.044,0.954,12,0,Standard,1.0,Normal Day,1.0,Student Traveler,1.51,4.3,0.492,3.5,67.08,4
flight,FLT-01,Vistara Line UK-992,DEL -> BLR,6800.0,8080.0,11120.0,1.376,160,14,0.087,0.91,1,0,Vacation Peak,1.3,Normal Day,1.0,Leisure Flyer,1.1,0.6,0.719,11.5,98.13,14
flight,FLT-02,JetExpress 9W-110,HYD -> MAA,3600.0,4140.0,6070.0,1.466,140,38,0.271,0.727,5,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.28,3.8,0.701,6.5,89.3,8
flight,FLT-03,Vistara Line UK-992,DEL -> BLR,6800.0,8310.0,19530.0,2.35,160,22,0.138,0.862,8,0,Festival Surge,1.45,Festival,1.5,Last-minute Rush,0.17,0.7,0.778,5.5,100.0,10
flight,FLT-04,AeroIndia AI-303,DEL -> DXB,14500.0,14620.0,17250.0,1.18,220,108,0.491,0.509,35,1,Low Traffic,0.85,Weekend,1.15,Corporate Traveler,0.26,7.2,0.482,2.5,56.24,2
flight,FLT-05,JetExpress 9W-110,HYD -> MAA,3600.0,4170.0,5420.0,1.3,140,16,0.114,0.886,7,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.09,3.2,0.582,1.5,77.4,1
flight,FLT-06,JetExpress 9W-110,HYD -> MAA,3600.0,4400.0,9450.0,2.148,140,34,0.243,0.76,20,0,Festival Surge,1.45,Festival,1.5,Last-minute Rush,0.2,0.7,0.777,4.5,100.0,8
flight,FLT-07,JetExpress 9W-110,HYD -> MAA,3600.0,4070.0,3400.0,0.835,140,48,0.343,0.654,34,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.24,10.9,0.507,4.5,59.91,6
flight,FLT-08,SkyWings 6E-204,DEL -> BOM,5500.0,6750.0,7210.0,1.068,180,39,0.217,0.784,10,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.24,6.7,0.603,6.5,74.25,8
flight,FLT-01,AeroIndia AI-801,BOM -> GOA,4200.0,5520.0,11450.0,2.074,150,20,0.133,0.869,2,1,Festival Surge,1.45,Festival,1.5,Leisure Flyer,1.11,0.9,0.731,12.5,100.0,19
flight,FLT-02,SkyWings 6E-512,BLR -> DEL,6200.0,6870.0,7630.0,1.111,180,72,0.4,0.601,26,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.11,1.9,0.531,2.5,69.92,2
flight,FLT-03,AeroIndia AI-801,BOM -> GOA,4200.0,5210.0,5580.0,1.071,150,32,0.213,0.786,3,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.1,4.2,0.549,9.5,72.53,13
flight,FLT-04,Vistara Line UK-821,MAA -> DEL,6400.0,7990.0,8000.0,1.001,160,16,0.1,0.902,1,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.27,11.2,0.659,4.5,82.94,6
flight,FLT-05,JetExpress 9W-110,HYD -> MAA,3600.0,4350.0,4050.0,0.931,140,43,0.307,0.694,18,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.21,1.0,0.518,5.5,61.31,5
flight,FLT-06,JetExpress 9W-110,HYD -> MAA,3600.0,4550.0,7580.0,1.666,140,16,0.114,0.886,1,1,Standard,1.0,Major Event,1.55,Last-minute Rush,0.14,1.6,0.78,8.5,100.0,14
flight,FLT-07,JetExpress 9W-445,BOM -> CCU,5800.0,6770.0,7140.0,1.055,180,59,0.328,0.674,6,0,Vacation Peak,1.3,Normal Day,1.0,Student Traveler,1.33,1.9,0.539,6.5,72.87,8
flight,FLT-08,AeroIndia AI-303,DEL -> DXB,14500.0,17370.0,18050.0,1.039,220,34,0.155,0.848,1,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.13,0.2,0.59,8.5,79.04,11
flight,FLT-01,AeroIndia AI-303,DEL -> DXB,14500.0,17300.0,22690.0,1.312,220,34,0.155,0.843,7,1,Standard,1.0,Weekend,1.15,Student Traveler,1.48,0.7,0.546,5.5,75.03,5
flight,FLT-02,SkyWings 6E-512,BLR -> DEL,6200.0,7140.0,9130.0,1.279,180,39,0.217,0.782,2,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.27,2.6,0.682,7.5,86.38,10
flight,FLT-03,AeroIndia AI-801,BOM -> GOA,4200.0,4900.0,10270.0,2.096,150,31,0.207,0.794,7,0,Vacation Peak,1.3,Major Event,1.55,Last-minute Rush,0.12,2.8,0.781,4.5,100.0,5
flight,FLT-04,SkyWings 6E-512,BLR -> DEL,6200.0,7150.0,14190.0,1.985,180,40,0.222,0.777,5,0,Vacation Peak,1.3,Festival,1.5,Student Traveler,1.41,0.6,0.716,7.5,100.0,14
flight,FLT-05,Vistara Line UK-992,DEL -> BLR,6800.0,8440.0,8670.0,1.027,160,26,0.163,0.838,4,0,Standard,1.0,Normal Day,1.0,Last-minute Rush,0.19,1.5,0.618,4.5,76.06,5
flight,FLT-06,Vistara Line UK-992,DEL -> BLR,6800.0,9210.0,20060.0,2.178,160,3,0.019,0.98,3,0,Festival Surge,1.45,Major Event,1.55,Corporate Traveler,0.33,9.1,0.77,3.5,100.0,3
flight,FLT-07,JetExpress 9W-445,BOM -> CCU,5800.0,5800.0,6790.0,1.171,180,59,0.328,0.67,16,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.12,5.2,0.523,7.5,68.8,5
flight,FLT-08,AeroIndia AI-303,DEL -> DXB,14500.0,13880.0,12000.0,0.865,220,153,0.695,0.304,45,0,Standard,1.0,Normal Day,1.0,Last-minute Rush,0.1,0.4,0.373,1.5,38.71,0
flight,FLT-01,AeroIndia AI-303,DEL -> DXB,14500.0,18390.0,24280.0,1.32,220,51,0.232,0.768,17,0,Vacation Peak,1.3,Normal Day,1.0,Leisure Flyer,1.14,0.7,0.625,9.5,84.34,12
flight,FLT-02,SkyWings 6E-512,BLR -> DEL,6200.0,8000.0,9870.0,1.234,180,4,0.022,0.98,7,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.1,0.2,0.528,2.5,69.48,2
flight,FLT-03,Vistara Line UK-992,DEL -> BLR,6800.0,8390.0,9990.0,1.191,160,24,0.15,0.848,6,1,Standard,1.0,Weekend,1.15,Last-minute Rush,0.07,0.2,0.595,3.5,71.76,5
flight,FLT-04,Vistara Line UK-992,DEL -> BLR,6800.0,7900.0,8810.0,1.115,160,40,0.25,0.75,19,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.08,0.9,0.475,2.5,61.33,2
flight,FLT-05,AeroIndia AI-801,BOM -> GOA,4200.0,4290.0,3450.0,0.804,150,85,0.567,0.431,31,0,Low Traffic,0.85,Normal Day,1.0,Student Traveler,1.38,0.7,0.27,1.5,32.91,2
flight,FLT-06,AeroIndia AI-801,BOM -> GOA,4200.0,4760.0,9960.0,2.092,150,46,0.307,0.696,14,0,Festival Surge,1.45,Major Event,1.55,Corporate Traveler,0.23,3.5,0.775,4.5,100.0,6
flight,FLT-07,SkyWings 6E-512,BLR -> DEL,6200.0,7300.0,17180.0,2.353,180,12,0.067,0.935,3,1,Festival Surge,1.45,Festival,1.5,Corporate Traveler,0.31,6.8,0.771,7.5,100.0,12
flight,FLT-08,Vistara Line UK-821,MAA -> DEL,6400.0,8880.0,8870.0,0.999,160,3,0.019,0.98,3,0,Standard,1.0,Normal Day,1.0,Student Traveler,1.39,2.1,0.542,9.5,73.74,3
flight,FLT-01,Vistara Line UK-821,MAA -> DEL,6400.0,7360.0,6010.0,0.817,160,38,0.237,0.761,1,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.2,12.9,0.577,5.5,70.11,9
flight,FLT-02,Vistara Line UK-992,DEL -> BLR,6800.0,7960.0,8090.0,1.016,160,39,0.244,0.757,16,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.22,14.0,0.642,6.5,79.88,10
flight,FLT-03,SkyWings 6E-204,DEL -> BOM,5500.0,6690.0,9170.0,1.371,180,23,0.128,0.871,5,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.15,1.0,0.569,5.5,76.0,7
flight,FLT-04,Vistara Line UK-992,DEL -> BLR,6800.0,8190.0,9630.0,1.176,160,4,0.025,0.973,1,1,Low Traffic,0.85,Weekend,1.15,Leisure Flyer,1.04,0.0,0.644,5.5,86.39,2
flight,FLT-05,SkyWings 6E-204,DEL -> BOM,5500.0,6700.0,6510.0,0.972,180,37,0.206,0.796,6,0,Standard,1.0,Normal Day,1.0,Student Traveler,1.42,0.4,0.466,3.5,62.55,4
flight,FLT-06,JetExpress 9W-445,BOM -> CCU,5800.0,7590.0,6420.0,0.846,180,33,0.183,0.818,4,0,Low Traffic,0.85,Normal Day,1.0,Student Traveler,1.44,0.7,0.516,11.5,70.16,10
flight,FLT-07,AeroIndia AI-801,BOM -> GOA,4200.0,4380.0,4190.0,0.957,150,60,0.4,0.599,4,0,Low Traffic,0.85,Normal Day,1.0,Leisure Flyer,1.11,1.1,0.477,5.5,61.92,6
flight,FLT-08,Vistara Line UK-992,DEL -> BLR,6800.0,8300.0,10290.0,1.24,160,20,0.125,0.874,5,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.04,1.2,0.574,7.5,75.93,12
flight,FLT-01,Vistara Line UK-821,MAA -> DEL,6400.0,7770.0,7530.0,0.969,160,36,0.225,0.775,10,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.2,17.1,0.627,3.5,77.54,5
flight,FLT-02,AeroIndia AI-303,DEL -> DXB,14500.0,16930.0,17000.0,1.004,220,53,0.241,0.761,2,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.27,11.3,0.637,7.5,79.58,8
flight,FLT-03,Vistara Line UK-992,DEL -> BLR,6800.0,7710.0,6850.0,0.888,160,37,0.231,0.77,7,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.22,18.5,0.557,0.5,67.15,1
flight,FLT-04,AeroIndia AI-801,BOM -> GOA,4200.0,5340.0,13320.0,2.494,150,7,0.047,0.952,2,0,Festival Surge,1.45,Festival,1.5,Leisure Flyer,1.11,1.3,0.731,7.5,100.0,7
flight,FLT-05,Vistara Line UK-992,DEL -> BLR,6800.0,8180.0,9720.0,1.188,160,35,0.219,0.781,14,1,Standard,1.0,Weekend,1.15,Student Traveler,1.4,1.0,0.523,1.5,70.93,1
flight,FLT-06,SkyWings 6E-204,DEL -> BOM,5500.0,7080.0,12630.0,1.784,180,26,0.144,0.856,7,1,Festival Surge,1.45,Holiday,1.35,Leisure Flyer,1.12,0.3,0.731,8.5,100.0,12
flight,FLT-07,SkyWings 6E-512,BLR -> DEL,6200.0,6440.0,8100.0,1.258,180,114,0.633,0.368,33,0,Vacation Peak,1.3,Normal Day,1.0,Leisure Flyer,1.15,1.6,0.478,4.5,62.26,6
